UserID,ItemID,Rating,Context
239,209,1.38,6905
171,311,1.54,6906
38,570,0.3,2441
45,444,0.0,5445
213,435,0.0,3456
4,4,0.3,133
257,80,0.3,590
378,1813,0.0,964
105,21,0.0,3726
8,788,0.78,6907
528,551,0.0,3765
61,234,0.7,102
293,17,0.6,2810
186,33,1.18,5556
257,33,2.71,2414
169,187,1.08,372
634,808,0.0,337
215,21,1.51,1813
70,65,0.0,5855
214,5,1.0,319
265,187,1.51,1789
324,40,2.04,4410
721,175,0.78,6908
188,42,0.0,1904
117,5,0.95,1912
722,16,0.48,6909
240,210,1.3,6910
378,17,1.08,6911
428,89,0.7,6912
232,20,0.9,434
131,172,2.68,6913
89,45,1.15,1294
174,21,0.6,5835
257,1814,0.0,252
136,200,0.78,376
255,192,0.3,2546
656,16,0.78,5512
68,21,0.3,1230
297,407,0.0,747
204,3,0.0,4557
308,200,2.5,4813
212,71,0.7,6914
172,16,0.78,4717
210,784,1.26,3932
90,67,1.08,6915
85,1640,2.32,401
376,40,0.3,6916
154,74,2.23,2771
80,59,0.0,6917
187,65,2.45,4429
374,1815,1.0,6918
262,5,1.81,6919
594,122,0.3,3484
49,25,1.48,6920
239,5,2.31,6921
102,799,1.04,6922
128,11,0.3,6923
223,105,0.0,6924
38,1816,0.48,6925
212,39,0.0,897
48,5,2.75,1169
38,33,0.48,4887
25,1125,0.7,6926
53,1817,0.0,114
45,102,0.9,1746
68,35,0.0,6927
167,21,1.26,863
15,39,0.0,2502
176,1818,0.6,246
23,21,0.3,6904
91,335,0.0,6928
723,274,0.0,6929
566,21,0.6,3689
230,1368,2.82,2800
492,78,0.6,293
14,128,2.07,6782
428,868,2.92,6930
6,1511,0.0,6931
168,209,0.0,161
10,5,1.84,3005
25,16,2.05,1789
126,1120,0.6,641
27,511,1.68,4720
128,227,0.0,2498
215,551,0.0,369
60,39,0.85,6932
314,561,0.3,1565
160,5,0.0,66
130,5,2.75,6933
75,65,2.58,6934
310,155,1.08,6935
7,1027,1.72,6584
108,16,0.48,6936
363,33,0.3,3662
304,21,0.0,823
56,21,1.8,4046
83,796,0.85,5616
87,64,0.0,6824
358,26,0.0,6937
87,16,1.72,3749
47,5,2.84,1670
76,11,0.6,6938
361,615,0.0,6939
177,17,0.0,6940
231,482,0.0,386
459,1819,0.78,442
110,114,0.6,6941
212,20,1.89,6942
78,5,0.95,4572
516,323,0.0,3100
423,1820,0.0,1329
230,29,1.49,6943
99,33,1.78,4429
130,368,1.59,114
8,305,1.32,6944
16,469,0.78,6945
171,785,0.0,1165
243,298,0.0,6946
117,21,1.9,6947
408,16,0.85,6948
190,414,1.38,6949
34,29,0.95,744
431,444,0.0,1424
516,407,0.0,3300
240,437,1.23,6950
75,53,1.54,6951
292,342,1.94,823
97,9,1.0,2750
262,635,1.74,3300
37,3,1.38,6952
10,5,1.26,673
358,305,1.72,6953
66,150,1.88,6954
350,363,0.7,84
280,25,0.0,32
41,1821,0.0,44
86,322,0.48,180
326,155,0.95,6955
215,697,1.57,6956
74,16,0.48,5772
257,301,2.21,679
97,374,0.3,6957
465,1822,0.0,1716
52,16,0.0,2895
488,176,0.85,5998
184,21,0.0,6958
167,17,1.23,1958
38,1823,0.48,6959
90,67,2.44,6960
27,689,2.38,6961
63,1671,0.0,6962
144,33,2.34,3760
155,89,0.7,1119
89,45,1.18,6963
108,321,1.45,5844
257,88,1.28,590
45,207,0.0,428
265,17,0.6,1117
262,65,3.27,2784
709,127,0.78,6964
148,692,2.02,823
195,25,1.34,2903
12,124,2.04,6965
203,11,0.48,5629
382,65,1.11,5413
159,315,0.0,802
310,197,0.0,637
225,229,0.0,370
195,1824,2.27,3253
540,229,0.78,1072
272,264,0.0,1417
42,293,0.0,849
685,21,1.0,6966
2,11,0.0,6967
359,80,2.55,794
239,16,3.05,671
73,38,0.48,6968
10,3,0.78,685
34,16,0.78,1833
107,21,1.95,151
108,42,0.0,6969
163,16,1.11,2742
101,16,0.95,6970
294,338,1.2,6971
188,780,0.0,6066
278,16,1.3,6972
547,44,0.0,847
61,5,1.2,3315
321,21,0.0,4499
38,376,0.78,6973
48,34,0.9,808
10,1290,0.48,6974
110,40,0.78,752
330,1409,1.57,39
39,26,2.37,6975
37,21,0.7,6976
184,21,0.6,4413
231,967,0.0,386
265,374,0.3,2608
363,16,1.08,1677
78,56,1.64,6977
43,94,1.48,1446
60,39,0.9,4958
219,319,0.0,544
108,173,0.0,6978
444,264,0.78,237
34,11,0.3,2208
95,71,0.0,6979
235,379,0.0,3345
245,21,1.08,3977
317,272,0.0,230
248,21,2.11,463
172,35,1.36,5096
96,1790,0.0,952
170,40,0.0,6980
313,311,0.0,3488
365,209,0.7,2007
29,21,0.6,6981
148,5,1.85,376
100,227,0.0,5402
130,37,0.0,413
166,829,0.7,3040
634,1825,0.0,337
18,3,0.48,32
87,254,0.3,6982
90,21,1.43,6983
296,58,0.6,6984
206,110,0.6,6985
383,16,0.48,982
194,103,0.78,6842
250,5,1.2,753
248,351,1.51,1404
167,25,1.48,863
272,1392,1.6,151
170,21,1.11,6986
120,908,0.3,160
195,25,1.87,4561
56,263,0.78,6987
212,16,2.75,6988
45,21,1.86,1079
37,25,1.91,645
69,74,1.3,4954
106,80,2.25,6989
2,844,1.41,169
516,31,0.0,3300
125,3,0.48,3683
51,21,1.54,244
90,67,0.3,6990
83,819,1.6,6991
219,159,0.0,900
110,722,1.51,1388
80,59,0.3,6992
307,266,0.0,625
133,16,1.38,1295
3,280,0.85,3893
234,92,1.2,1158
541,237,0.0,2598
4,102,0.0,6993
496,402,1.43,2154
87,16,1.04,4551
99,21,2.4,5635
134,99,1.11,1369
276,21,0.7,3134
358,26,1.15,5397
8,1336,0.3,6994
2,21,1.23,2566
40,5,0.48,6995
167,16,0.48,1127
467,1439,1.08,6996
511,1826,0.0,6997
359,33,0.78,3782
61,242,2.33,558
383,79,0.0,982
724,1827,0.3,1416
245,889,1.0,782
9,16,1.0,410
63,16,1.73,4665
171,266,0.0,1165
447,1040,1.36,237
250,5,0.95,847
389,587,3.48,13
219,1412,1.62,1295
52,262,1.75,6998
524,1710,0.0,6999
8,21,0.7,2971
4,115,1.3,3402
56,287,1.96,2724
405,1232,0.0,1132
16,15,2.72,2929
439,1188,0.0,2319
304,5,0.48,721
273,17,1.6,2207
190,430,0.85,7000
219,826,0.0,2678
40,5,0.78,7001
74,110,0.48,7002
89,25,1.45,7003
347,1522,0.0,389
90,21,0.48,7004
29,21,0.6,5849
108,11,1.84,7005
83,44,0.48,7006
348,16,1.91,7007
201,5,1.43,1551
108,321,1.04,7008
310,539,0.0,637
188,1327,0.78,1745
184,3,0.78,2353
378,233,0.0,964
138,1486,1.97,4658
174,114,1.0,283
52,40,1.11,129
41,323,0.0,44
71,26,0.85,7009
108,9,0.0,7010
153,230,0.0,7011
35,170,0.6,4075
495,44,1.23,4140
180,5,3.41,57
48,1828,1.11,1299
182,955,1.32,221
374,1616,0.3,938
7,1617,2.06,7012
377,1527,0.0,802
166,136,1.26,3504
23,237,1.41,7013
32,5,0.6,152
238,290,1.11,1416
25,536,0.0,2139
324,16,1.0,1391
97,716,1.38,5907
60,39,0.6,6902
629,477,0.0,4014
120,894,0.0,1461
85,1216,0.0,401
65,89,0.85,5836
448,1829,0.0,7014
242,16,0.85,7015
237,33,0.6,2140
422,1288,0.9,7016
348,16,2.38,7017
22,1830,1.78,7018
2,9,1.11,380
63,1671,0.0,7019
122,102,0.48,2171
420,16,1.11,2245
164,3,1.72,2492
18,21,0.0,3433
296,0,0.0,7020
97,21,1.71,2018
143,21,1.11,7021
644,9,0.0,7022
43,57,0.48,6394
723,215,0.3,7023
204,8,0.0,4557
583,25,0.85,1659
145,29,0.48,4757
195,1158,0.0,2687
184,16,1.92,1098
452,16,0.6,2335
7,656,1.62,7024
5,5,1.53,314
378,527,1.0,4222
116,178,0.85,331
30,26,1.08,2414
295,436,0.0,2909
174,200,1.2,5835
166,1192,1.34,4057
644,21,1.36,1446
186,255,0.3,7025
570,100,0.0,20
92,1017,1.28,3671
153,33,1.72,7026
196,163,1.41,3385
52,262,1.3,6558
172,107,0.3,4717
106,59,0.85,7027
194,99,1.2,4067
41,16,1.49,5801
358,26,2.76,5276
278,21,0.0,3535
117,16,1.84,6356
99,5,1.94,1351
114,1669,0.0,64
157,492,1.3,928
241,1090,0.7,2706
4,187,1.26,1931
102,33,0.3,681
6,1511,0.95,7028
272,526,0.6,1033
194,21,0.85,7029
26,5,0.0,1572
195,972,0.0,7030
48,38,1.41,7031
445,21,0.3,1566
106,21,1.81,7032
262,16,2.05,1682
45,80,0.85,7033
91,5,0.85,7034
183,17,1.3,7035
42,615,0.0,839
180,5,1.54,1463
32,21,1.2,7036
29,815,0.95,7037
12,1831,3.3,3933
32,17,1.68,7038
630,1055,0.0,584
86,102,1.08,2475
359,227,0.0,802
87,25,1.86,7039
126,16,2.53,578
98,16,1.68,1351
161,698,0.0,332
279,89,0.0,1640
125,21,0.3,7040
43,308,0.9,399
271,15,0.78,5808
43,17,0.3,1033
359,21,2.35,1326
12,44,1.0,2914
7,242,1.2,7041
13,11,0.0,7042
166,136,2.38,739
218,25,0.3,7043
194,45,0.3,7044
223,1714,0.0,7045
31,9,0.0,618
44,755,0.0,1640
513,21,0.78,7046
230,5,2.37,7047
143,21,0.6,7048
106,59,1.9,7049
725,25,0.78,1254
68,21,0.85,7050
54,42,2.19,7051
120,1244,0.0,752
348,16,1.74,7052
22,25,1.78,571
75,381,1.2,7053
277,1832,0.3,1303
39,40,0.95,7054
34,11,0.48,3621
150,499,1.08,7055
80,21,1.3,7056
51,21,0.85,188
57,66,0.48,4692
105,21,0.0,7057
409,1833,1.2,6727
239,5,1.53,2973
177,17,0.3,7058
284,1834,0.3,2379
80,59,1.79,534
495,44,0.78,5463
51,5,0.0,1005
78,56,1.54,4900
23,65,1.85,653
91,335,1.85,7059
260,21,0.48,7060
168,14,0.0,477
436,1835,0.0,1196
334,200,0.78,7061
153,155,1.38,4147
452,713,0.6,7062
187,655,0.0,2114
126,17,0.0,3790
54,5,3.2,3650
270,9,0.3,6435
71,111,1.45,7063
411,33,0.0,454
87,21,0.3,7064
257,301,3.07,1681
488,1836,1.95,7065
155,123,1.54,7066
443,33,0.0,7067
448,1837,2.73,4772
289,10,2.64,187
59,247,2.08,5396
113,377,1.73,561
59,3,0.0,7068
16,469,2.02,7069
582,44,0.3,32
262,5,2.55,7070
5,5,1.54,7071
26,21,1.76,7072
86,78,1.32,2785
33,31,1.0,1012
272,1838,0.0,622
12,1839,0.78,7073
138,65,1.26,3326
74,16,0.0,7074
32,59,0.0,852
128,477,0.0,2261
33,453,0.0,384
249,1840,2.41,3276
93,242,0.0,116
178,25,0.48,7075
10,209,1.57,5415
80,59,0.48,7076
27,1841,0.9,5677
56,263,1.59,4559
136,17,1.11,4165
74,25,0.0,7074
11,1842,0.48,246
236,40,0.0,7077
247,162,0.6,1446
105,25,1.68,6340
265,18,0.0,4081
90,67,1.78,7078
296,58,0.7,7079
74,441,2.38,7080
37,1212,0.6,7081
238,206,1.89,83
121,3,0.0,161
133,28,1.69,2848
426,136,1.3,7082
61,5,0.78,558
16,223,1.8,2044
183,17,0.7,13
80,59,2.31,338
143,16,0.48,7083
245,21,1.68,87
432,58,0.0,2578
34,29,1.41,7084
24,1111,2.02,160
49,39,0.48,7085
33,155,0.0,583
726,41,0.78,84
106,59,2.33,7086
108,21,1.04,7087
7,647,1.92,7088
56,200,0.3,7089
15,452,0.0,2902
45,5,1.67,7090
262,98,0.0,2326
16,1032,0.7,5349
98,21,1.81,1399
472,338,0.95,5146
363,503,1.04,7091
154,74,2.62,3198
87,21,2.39,5260
302,25,1.56,2694
45,21,1.15,1832
87,11,0.78,3078
363,126,0.3,7092
151,374,1.08,7093
292,136,0.0,39
56,934,0.6,4427
39,26,0.78,7094
279,486,0.0,1640
294,244,0.3,2914
33,740,0.0,7095
33,16,2.2,5302
27,511,0.48,7096
192,1843,1.18,83
41,287,0.0,310
80,25,1.43,7097
134,244,2.06,328
33,31,0.0,384
135,25,0.95,7098
528,908,0.0,3765
47,102,2.2,463
10,21,1.08,1569
113,465,1.79,4472
93,1090,0.0,116
50,9,1.49,130
172,21,0.78,1502
130,312,0.0,1395
157,33,1.67,908
86,0,1.38,4312
246,1778,0.3,533
114,16,0.95,1411
54,200,0.3,4123
110,9,1.46,578
245,483,0.3,7099
183,1844,0.9,1033
68,114,0.0,2959
43,308,1.08,87
181,33,1.64,1303
9,16,1.49,83
8,305,0.78,7100
190,20,1.45,7101
41,1821,0.0,310
53,65,0.3,1615
96,100,1.26,1287
78,39,0.0,1526
44,88,1.95,411
23,17,1.54,3162
62,16,1.84,7102
201,16,0.0,290
436,1845,0.78,1196
40,389,0.48,7103
172,0,0.0,4390
106,451,2.15,7104
11,1846,0.0,83
32,27,1.81,7105
370,92,0.85,1215
133,21,0.95,3977
157,142,1.59,2696
106,9,1.51,3682
106,59,3.22,4593
378,21,1.38,328
215,78,2.72,739
24,448,0.48,3685
128,5,1.0,7106
471,1038,0.95,1765
532,102,0.0,7107
13,362,0.6,7108
300,40,0.0,792
375,33,0.0,947
271,353,0.95,1416
96,552,0.0,952
91,25,0.95,127
238,383,0.0,221
159,1288,0.0,802
365,314,1.08,2007
444,783,0.3,635
395,1847,0.9,3925
8,155,0.78,7109
194,99,1.94,7110
4,21,0.6,7111
7,407,0.0,5351
264,5,1.04,7112
90,67,0.0,7113
276,40,2.16,149
175,696,0.3,246
377,21,0.3,54
89,17,0.6,1727
134,99,0.0,2012
300,5,1.18,553
223,1112,0.0,375
90,88,0.48,3726
33,5,2.37,4409
279,1638,0.0,869
346,1388,0.0,788
86,175,1.56,6858
15,1127,3.24,7114
175,25,0.7,445
66,21,0.0,2011
37,25,1.75,3462
265,263,2.46,4353
61,246,0.0,1905
160,21,0.78,1049
183,348,0.3,916
389,44,0.9,5745
153,5,0.0,7115
71,497,0.78,7116
154,9,1.2,1570
269,16,0.6,1542
296,640,0.9,3065
131,25,1.26,7117
64,3,0.0,3299
201,9,0.85,241
210,16,1.66,4098
403,16,0.3,6100
72,21,1.18,553
359,25,0.48,259
12,487,1.41,7118
232,20,0.3,3287
41,31,2.3,7119
173,25,0.78,7120
347,537,0.0,389
154,40,0.3,7121
180,319,0.48,1192
126,1055,0.48,5281
14,958,1.15,5574
133,115,1.66,3539
528,246,0.0,3765
126,1055,0.48,797
395,102,0.3,6071
269,616,0.85,7122
431,657,0.0,1424
348,1569,0.85,7123
12,44,3.0,2848
122,40,1.28,2529
28,699,1.6,7124
1,5,2.31,206
185,11,1.04,7125
161,711,0.0,1377
140,290,2.29,721
126,94,0.85,3539
54,5,2.29,4279
75,53,1.04,7126
108,809,0.0,7127
26,1848,0.0,1426
85,1338,0.0,2307
54,42,1.65,7128
123,1849,1.0,1220
408,25,1.36,7129
247,693,1.04,246
182,1850,1.15,300
140,1851,0.48,203
110,756,3.09,7130
165,1852,1.52,733
158,9,1.51,2095
246,5,0.6,7131
52,200,0.48,7132
358,1487,1.0,7133
628,665,0.0,3456
476,803,1.52,7134
564,25,0.0,7135
288,16,0.9,195
435,16,0.0,4692
60,39,1.77,5886
356,906,0.0,877
98,1853,1.51,1670
147,11,1.38,984
98,14,2.15,794
8,9,0.0,7136
38,1019,0.95,1592
87,385,0.0,7137
54,40,1.79,7138
21,453,0.0,22
10,16,1.32,7139
114,647,1.15,7140
20,1055,0.9,2531
154,74,2.07,5714
326,9,0.48,7141
34,16,2.07,7142
215,844,0.48,280
340,552,0.0,963
258,72,0.0,7143
257,301,0.48,1215
120,97,2.39,1295
255,14,1.32,7144
97,16,1.32,508
14,40,3.5,7145
374,347,1.0,7146
61,1310,0.78,635
246,239,0.6,3683
123,1097,1.68,1021
41,228,0.0,44
408,167,1.2,7147
640,197,0.0,389
169,522,0.9,1831
219,1191,0.0,2011
142,17,1.72,7148
242,25,0.48,7149
184,3,1.49,4867
370,45,1.36,2339
51,11,1.69,2566
98,3,1.58,1404
291,221,2.51,550
265,1222,0.0,5595
240,33,2.39,7150
232,16,0.0,7151
215,483,0.0,7152
108,1099,1.68,4042
113,209,0.3,3624
243,298,1.56,7153
49,914,0.6,2889
272,133,0.0,2783
197,17,0.95,2
262,30,0.0,337
314,761,1.69,399
383,33,0.78,7154
85,3,0.0,467
163,5,0.0,2071
184,3,0.48,5754
551,1854,0.95,2709
171,1065,2.16,5386
2,45,1.96,720
27,511,2.12,7155
60,25,0.78,7156
78,209,1.51,4758
31,9,0.95,176
117,5,1.9,5388
32,27,2.43,5780
126,111,0.0,399
5,5,0.3,7157
140,572,0.0,513
239,25,1.3,7158
81,33,1.38,2121
86,175,1.85,7159
222,21,1.6,7160
130,482,0.0,1247
133,16,0.85,655
153,407,2.03,2938
313,1285,0.0,662
68,35,0.6,7161
358,5,2.78,7162
727,33,0.3,7163
212,239,0.0,349
97,8,2.0,1401
488,0,0.78,5000
206,21,1.2,1252
126,234,0.0,660
296,58,0.3,7164
194,99,1.87,7165
493,25,0.7,4229
48,38,0.0,7166
248,0,1.08,912
108,11,1.89,7167
10,11,1.77,7168
246,25,0.6,1872
296,58,0.48,7169
34,29,1.43,2474
377,0,1.38,863
45,5,2.51,4767
236,765,0.95,7170
255,58,0.3,7171
127,1855,1.0,3511
420,21,0.3,4289
25,1177,2.29,7172
397,462,2.58,553
193,1635,0.0,300
4,21,0.6,3983
90,67,1.18,7173
296,58,1.32,7174
75,622,0.0,7175
246,9,1.72,7176
428,89,1.45,5596
378,1856,1.08,660
325,40,1.23,7177
55,16,2.45,4222
175,696,1.08,1085
61,1310,0.0,429
331,54,0.7,1309
85,238,1.38,2284
187,516,1.38,1168
39,21,0.3,7094
13,20,2.37,2935
195,160,0.48,7178
2,5,1.99,314
68,35,1.89,189
377,16,2.04,1393
34,11,0.9,2700
238,997,1.59,454
515,33,0.48,1159
616,223,0.48,7179
123,1857,0.85,703
271,803,1.0,153
52,16,1.54,7180
296,14,0.0,7181
40,136,0.0,43
497,33,0.0,1539
73,38,1.11,4137
215,16,1.6,400
101,41,0.78,2660
339,21,0.3,459
215,1858,1.08,655
493,16,0.3,3730
252,16,0.6,7182
288,1516,0.78,753
433,3,1.0,4677
7,552,0.0,1372
257,21,1.11,562
78,247,1.49,5552
114,647,0.48,3671
502,873,0.48,7183
48,5,1.6,7184
559,21,0.0,753
178,16,0.0,1982
137,549,0.0,192
473,16,0.78,1821
23,25,1.79,1817
398,5,0.6,4323
16,1066,0.78,6348
451,267,0.0,46
195,160,3.09,2233
138,16,1.68,4917
97,25,2.36,3353
200,39,0.48,2039
464,102,1.2,7185
177,17,1.95,1272
306,293,0.6,7186
673,3,0.6,6290
43,45,2.31,4962
190,414,2.05,5144
186,33,0.0,869
690,476,1.18,7187
370,17,0.48,2361
33,740,0.0,402
303,543,1.32,7188
65,1353,0.78,6028
143,39,1.51,7189
172,35,2.18,7190
355,301,1.08,7191
89,14,1.08,1727
22,136,1.2,4747
71,16,0.3,7192
424,1676,0.0,1361
248,80,0.48,4470
52,16,0.0,7193
303,1146,1.26,7194
12,24,0.78,3010
435,103,1.04,797
78,247,2.53,1544
728,1859,0.3,7195
50,16,1.26,3580
729,33,0.3,7196
262,364,0.0,337
191,39,1.0,660
37,301,1.92,2022
117,264,0.0,292
235,20,0.48,7197
134,25,1.82,2107
138,586,0.0,7198
187,95,0.0,3913
243,25,0.6,7199
80,59,1.26,7200
359,5,3.84,389
606,888,0.3,3665
31,5,0.78,240
78,247,1.11,4777
5,21,1.04,489
9,16,1.15,94
129,1827,1.52,1659
405,41,2.84,5030
194,99,0.0,7201
123,443,1.34,3790
160,5,0.6,1857
230,43,0.0,554
323,354,0.0,2419
32,27,1.73,6053
50,793,1.73,1404
75,53,0.48,7202
340,73,0.0,1437
56,287,0.3,7203
314,316,1.85,1033
188,33,0.3,993
33,16,1.26,416
85,5,0.3,7204
43,25,0.78,3709
212,295,0.0,2689
199,21,2.37,541
265,209,1.08,1117
159,103,1.52,794
308,59,3.89,3946
378,17,1.56,1461
485,311,0.0,2835
138,371,0.0,7205
540,33,0.0,3933
128,65,0.6,2891
97,385,1.38,7206
57,44,0.0,815
120,20,0.0,5254
102,25,1.96,7207
164,575,2.16,847
75,53,3.35,7208
90,264,2.66,7209
11,1842,0.7,12
295,1342,2.98,7210
33,31,0.78,4945
92,45,0.6,7211
257,1682,0.0,3040
176,9,1.64,445
71,16,0.0,7212
14,491,2.49,5530
377,766,0.0,802
117,1017,0.0,157
422,5,0.0,7213
12,487,1.26,7214
172,17,0.48,942
45,157,0.0,140
257,1860,0.3,1565
194,713,1.15,7215
74,480,1.04,737
47,155,1.54,802
37,313,0.0,412
110,40,2.8,7216
454,469,0.0,159
291,0,0.48,4653
168,25,0.6,493
131,25,1.41,7217
229,136,0.78,5137
56,16,0.48,5984
14,11,0.0,7218
12,526,1.83,3923
359,311,0.0,802
440,17,0.78,4543
97,78,0.0,7219
1,17,1.8,1212
120,1319,0.0,752
208,180,0.78,4219
2,11,1.11,1097
80,1270,1.18,5048
272,908,0.0,2783
155,21,0.3,1519
246,5,0.7,7220
214,5,0.0,3754
134,99,0.48,7221
347,552,0.0,130
40,875,2.08,7222
44,11,1.04,1212
495,407,1.59,2605
389,640,0.6,4324
74,1700,0.3,7223
310,417,1.32,7224
264,21,0.0,647
187,1576,0.0,5848
6,242,0.7,57
168,5,0.78,2900
208,21,1.72,6282
15,1730,3.55,435
71,405,3.41,7225
57,33,1.32,3765
14,25,1.43,2993
284,536,1.46,533
78,586,0.0,4079
497,33,1.11,1356
233,394,0.85,7226
337,93,0.3,3525
157,21,1.41,7227
43,273,1.73,3010
383,1259,0.0,982
54,1861,2.36,2189
459,1441,1.38,429
60,392,1.94,3000
199,169,2.72,4342
38,1862,0.0,635
50,5,1.23,4002
33,138,0.0,384
165,1852,1.93,1958
66,110,1.76,1411
155,123,1.04,4571
159,1052,0.0,802
117,1178,0.0,292
625,181,0.0,3991
52,148,1.54,3815
33,25,1.49,7228
157,155,1.3,3577
234,3,0.0,7229
195,1548,2.55,1895
452,5,0.3,5171
676,33,0.3,7230
130,1107,0.0,423
114,16,1.15,4623
730,5,0.85,6169
263,1569,0.0,4342
409,896,1.11,3165
114,660,0.0,3200
50,793,1.81,6263
42,21,1.11,99
7,1863,1.23,7231
161,116,0.0,4262
120,25,3.21,1624
137,1864,0.0,802
181,33,0.0,7232
68,214,0.9,7233
439,3,0.3,1529
22,1865,0.0,7234
85,319,0.0,1286
265,780,0.78,4516
164,16,0.0,1672
288,149,0.6,83
56,287,0.48,7235
389,804,1.26,2169
5,21,0.3,352
271,353,1.0,1072
428,21,2.88,7236
54,1107,0.0,995
148,59,1.68,83
64,5,0.3,2708
51,16,1.04,5278
86,0,0.78,4259
287,1866,2.33,3307
130,368,3.26,1499
127,0,0.3,7237
45,312,0.0,249
83,21,0.0,7238
142,1734,1.18,7239
159,616,0.0,542
412,9,0.0,6442
56,88,1.41,7240
131,475,0.85,4467
252,573,0.7,258
79,58,0.6,149
229,136,0.0,7241
690,17,1.15,7242
120,1867,0.0,395
566,21,0.78,20
135,264,0.0,669
592,1814,0.6,1158
89,320,1.34,7243
23,25,1.72,7244
86,11,1.54,3252
108,5,0.7,7245
276,5,1.2,2234
338,25,0.48,33
1,1,1.32,1463
230,49,0.0,554
78,56,2.64,251
93,316,0.0,4549
201,1868,1.52,2
320,3,0.3,7246
23,261,1.59,1166
23,17,1.59,1599
245,36,1.6,782
128,5,0.7,4139
731,1150,0.6,7247
32,49,1.89,7248
189,444,0.0,294
49,25,1.15,2323
190,979,0.6,2126
185,16,1.18,2051
199,169,2.07,816
134,244,0.3,1130
55,21,0.9,1772
187,181,0.0,455
80,1869,1.56,4935
50,5,1.45,1557
78,25,1.08,5552
451,45,0.0,167
732,1870,0.7,7249
195,1723,1.08,5084
409,724,1.62,2574
57,33,0.48,477
56,43,1.51,7250
108,21,1.76,5403
235,5,0.48,1233
184,3,0.9,7251
70,336,0.78,7252
161,77,0.0,2285
61,38,0.48,3627
215,751,0.7,1565
48,5,2.1,2
230,1030,0.0,554
43,3,0.78,4424
454,469,0.0,5808
199,21,0.6,2475
153,25,1.38,1187
56,287,0.9,3404
166,136,1.72,3206
428,298,0.0,7253
292,16,0.48,1577
71,1187,1.92,2719
172,16,1.38,7254
224,752,0.0,369
437,319,0.0,553
195,1548,1.75,7178
82,65,1.48,7255
262,5,1.95,6353
176,287,0.0,1659
265,16,0.78,5468
110,722,0.48,5230
195,49,0.7,3073
7,1617,0.6,1721
15,1871,1.72,455
73,5,1.23,331
193,168,0.0,300
33,731,0.0,279
79,100,2.29,1672
248,0,2.16,4009
45,9,0.85,7033
347,1585,0.0,389
80,21,0.9,6237
45,106,2.08,48
174,35,2.04,3987
41,740,0.0,44
272,44,1.78,3969
49,914,0.78,4924
4,115,1.72,1931
392,524,0.48,3828
56,287,0.78,7256
120,65,0.78,2339
432,21,0.0,7257
179,227,1.51,5501
157,534,1.26,7258
496,402,0.6,1536
77,209,1.11,550
451,319,0.0,167
293,502,0.85,7259
142,5,3.31,7260
154,5,0.9,7261
96,3,1.08,7262
8,305,0.0,7263
122,40,1.7,7264
154,16,1.94,7265
358,305,2.51,7266
68,16,0.9,6386
157,33,0.7,7267
326,340,0.9,7268
49,25,1.45,219
163,14,1.43,319
179,25,0.0,4295
190,1043,0.0,3844
547,860,0.0,847
243,25,2.1,7269
277,16,0.78,474
22,25,2.6,7270
488,200,1.63,5998
165,21,1.0,389
159,1872,0.0,802
157,33,1.64,813
134,99,1.62,4907
214,21,1.11,1499
128,11,1.3,5296
168,5,0.9,46
409,21,0.9,7271
50,94,0.0,517
45,986,2.6,7272
502,1253,0.0,59
51,5,1.52,561
99,223,1.2,1755
174,200,0.3,7273
98,16,1.15,962
389,946,3.02,3941
296,58,0.95,3982
123,818,2.03,13
12,58,2.75,218
87,115,0.6,2733
165,307,1.2,5769
187,1873,1.91,52
48,38,1.89,7274
272,950,0.0,2783
6,305,0.0,2742
78,65,1.9,312
239,16,0.0,3845
187,65,1.98,389
528,350,0.78,2447
59,5,2.18,7275
80,21,1.97,4281
236,1874,0.0,2216
151,165,0.9,7276
408,200,1.49,7277
598,25,0.3,5745
212,102,1.4,7278
34,29,2.12,3187
187,945,0.0,455
106,59,0.95,7279
164,16,1.11,1659
99,136,2.1,2502
583,1875,0.0,1659
26,17,0.3,1811
450,39,0.95,7280
143,39,0.9,7281
458,17,1.51,2931
272,526,1.54,7282
187,616,0.0,455
167,16,3.07,4002
87,14,0.78,5254
123,17,0.78,3671
143,143,1.3,7283
187,1052,0.0,1709
8,0,0.48,7284
43,308,0.78,3242
41,135,0.0,310
289,17,0.0,666
271,353,2.23,0
34,29,1.8,6475
106,59,3.47,3825
300,5,1.56,454
703,1876,0.0,679
98,5,2.14,1404
48,1877,2.11,1169
352,1878,1.08,926
262,178,0.0,4166
160,136,0.0,984
153,16,2.16,7285
32,49,0.9,7286
51,21,1.65,2
26,474,1.97,1001
176,287,0.0,847
308,16,1.78,7287
108,387,1.04,871
409,896,2.36,7288
165,10,0.0,50
170,848,0.78,5929
97,25,0.3,7289
34,262,0.3,2474
131,16,1.26,7290
246,40,0.7,7291
81,28,0.0,7292
179,9,4.01,562
71,111,2.24,7293
130,594,0.0,2368
344,80,0.95,2769
91,102,2.01,7294
83,44,0.95,7295
563,1241,0.48,7296
194,1077,0.48,7297
272,242,0.0,1417
573,722,1.15,3049
42,21,0.78,7298
505,207,0.0,298
61,21,0.85,149
134,99,1.4,3460
213,15,0.6,7299
247,1879,1.04,2769
186,17,0.95,1203
87,25,0.48,3676
165,78,1.18,3876
59,5,1.0,7300
180,17,0.0,1857
134,25,0.3,6145
